datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count;Порядковый номер;;;
04.12.2011 08:00;4;0;0;1;10,66;15,15;87;0;7;48;55;5047;;;
06.12.2011 12:00;4;0;1;3;18,86;22,725;100;15,0013;5;50;55;5099;;;
11.01.2012 12:00;1;0;1;3;12,3;16,665;81;0;4;51;55;5673;;;
19.02.2012 22:00;1;0;0;3;9,84;12,88;75;6,0032;8;47;55;6329;;;
13.04.2012 00:00;2;0;1;1;16,4;20,455;37;16,9979;14;41;55;7072;;;
09.05.2012 23:00;2;0;1;3;19,68;23,485;82;12,998;8;47;55;7455;;;
19.08.2012 03:00;3;0;0;2;25,42;30,305;61;11,0014;21;34;55;9043;;;
03.09.2012 01:00;3;1;0;2;27,88;31,82;89;11,0014;18;37;55;9113;;;
09.09.2012 05:00;3;0;0;1;21,32;25;77;12,998;16;39;55;9261;;;
09.11.2012 00:00;4;0;1;1;13,94;15,15;49;22,0028;9;46;55;10167;;;
04.12.2012 00:00;4;0;1;1;17,22;21,21;88;7,0015;6;49;55;10503;;;
01.01.2011 11:00;1;0;0;1;14,76;16,665;81;19,0012;26;30;56;12;;;
12.01.2011 20:00;1;0;1;1;6,56;6,82;50;22,0028;2;54;56;274;;;
05.02.2011 21:00;1;0;0;1;10,66;12,88;100;12,998;3;53;56;546;;;
08.02.2011 20:00;1;0;1;1;6,56;6,82;40;22,0028;3;53;56;617;;;
01.03.2011 11:00;1;0;1;1;11,48;13,635;45;16,9979;8;48;56;889;;;
03.03.2011 10:00;1;0;1;1;7,38;9,09;29;12,998;7;49;56;936;;;
10.03.2011 19:00;1;0;1;3;18,04;21,97;0;39,0007;5;51;56;1109;;;
05.04.2011 13:00;2;0;1;2;14,76;16,665;63;27,9993;5;51;56;1433;;;
06.04.2011 06:00;2;0;1;1;9,84;12,88;70;7,0015;4;52;56;1450;;;
17.04.2011 23:00;2;0;0;1;18,04;21,97;67;11,0014;19;37;56;1730;;;
06.05.2011 00:00;2;0;1;1;18,04;21,97;44;11,0014;13;43;56;1899;;;
17.05.2011 23:00;2;0;1;2;22,14;25,76;88;16,9979;7;49;56;2186;;;
03.08.2011 23:00;3;0;1;2;27,88;31,82;89;6,0032;4;52;56;3218;;;
18.08.2011 00:00;3;0;1;1;27,88;31,82;65;8,9981;18;38;56;3555;;;
08.09.2011 06:00;3;0;1;3;25,42;27,275;94;11,0014;1;55;56;3775;;;
01.10.2011 21:00;4;0;0;3;14,76;18,18;87;7,0015;3;53;56;4077;;;
15.10.2011 02:00;4;0;0;1;18,86;22,725;59;12,998;17;39;56;4394;;;
16.11.2011 06:00;4;0;1;2;18,86;22,725;94;6,0032;4;52;56;4877;;;
19.01.2012 23:00;1;0;1;1;10,66;11,365;48;22,0028;1;55;56;5875;;;
19.02.2012 08:00;1;0;0;2;9,84;11,365;56;12,998;8;48;56;6315;;;
18.03.2012 02:00;1;0;0;2;18,86;22,725;82;7,0015;15;41;56;6740;;;
14.04.2012 02:00;2;0;0;1;15,58;19,695;66;8,9981;3;53;56;7098;;;
12.05.2012 02:00;2;0;0;1;18,86;22,725;59;8,9981;10;46;56;7506;;;
12.07.2012 00:00;3;0;1;2;27,88;31,82;61;0;1;55;56;8416;;;
19.08.2012 22:00;3;0;0;2;25,42;29,545;78;11,0014;6;50;56;9062;;;
19.09.2012 05:00;3;0;1;2;21,32;25;68;19,0012;2;54;56;9501;;;
06.10.2012 03:00;4;0;0;1;22,14;25,76;77;15,0013;2;54;56;9643;;;
19.10.2012 00:00;4;0;1;2;22,96;26,515;83;7,0015;5;51;56;9952;;;
04.01.2011 11:00;1;0;1;1;9,02;10,605;51;19,9995;7;50;57;80;;;
05.01.2011 10:00;1;0;1;1;9,02;9,85;37;22,0028;4;53;57;102;;;
11.01.2011 12:00;1;0;1;2;8,2;11,365;51;7,0015;2;55;57;244;;;
12.01.2011 21:00;1;0;1;1;6,56;6,82;55;22,0028;0;57;57;275;;;
15.01.2011 21:00;1;0;0;2;13,12;15,15;39;15,0013;6;51;57;346;;;
16.01.2011 20:00;1;0;0;1;7,38;9,85;47;11,0014;7;50;57;369;;;
17.01.2011 10:00;1;1;0;2;6,56;7,575;50;16,9979;7;50;57;383;;;
15.02.2011 11:00;1;0;1;1;10,66;12,12;25;16,9979;11;46;57;770;;;
09.03.2011 10:00;1;0;1;2;12,3;14,395;75;16,9979;8;49;57;1078;;;
09.04.2011 23:00;2;0;0;2;15,58;19,695;87;6,0032;12;45;57;1539;;;
10.04.2011 22:00;2;0;0;1;18,04;21,97;94;16,9979;12;45;57;1562;;;
04.05.2011 23:00;2;0;1;1;14,76;17,425;62;15,0013;8;49;57;1874;;;
16.05.2011 23:00;2;0;1;1;22,96;26,515;88;6,0032;18;39;57;2162;;;
18.06.2011 07:00;2;0;0;1;26,24;29,545;78;8,9981;12;45;57;2650;;;
09.09.2011 06:00;3;0;1;2;25,42;25,76;100;8,9981;3;54;57;3799;;;
11.10.2011 23:00;4;0;1;2;22,96;26,515;83;19,0012;10;47;57;4319;;;
15.10.2011 07:00;4;0;0;1;16,4;20,455;76;7,0015;17;40;57;4399;;;
02.11.2011 23:00;4;0;1;1;14,76;18,18;76;6,0032;3;54;57;4558;;;
13.11.2011 02:00;4;0;0;1;14,76;18,18;57;7,0015;9;48;57;4801;;;
08.01.2012 08:00;1;0;0;1;12,3;15,15;52;8,9981;4;53;57;5598;;;
11.01.2012 20:00;1;0;1;3;13,12;15,91;93;11,0014;2;55;57;5681;;;
17.01.2012 06:00;1;0;1;3;12,3;14,395;75;16,9979;0;57;57;5810;;;
12.02.2012 20:00;1;0;0;1;5,74;6,06;42;22,0028;1;56;57;6159;;;
14.02.2012 23:00;1;0;1;2;14,76;18,18;50;6,0032;2;55;57;6210;;;
16.03.2012 00:00;1;0;1;1;18,04;21,97;77;16,9979;8;49;57;6690;;;
15.07.2012 03:00;3;0;0;2;27,88;31,82;89;11,0014;15;42;57;8491;;;
13.09.2012 00:00;3;0;1;1;22,96;26,515;73;6,0032;11;46;57;9352;;;
13.09.2012 05:00;3;0;1;1;21,32;25;83;0;3;54;57;9357;;;
18.10.2012 00:00;4;0;1;1;18,86;22,725;88;12,998;4;53;57;9928;;;
09.02.2011 14:00;1;0;1;1;8,2;9,09;34;19,9995;2;56;58;634;;;
07.03.2011 10:00;1;0;1;1;9,84;10,605;60;19,9995;15;43;58;1030;;;
13.03.2011 21:00;1;0;0;1;12,3;14,395;56;16,9979;9;49;58;1181;;;
12.04.2011 06:00;2;0;1;2;22,14;25,76;68;19,0012;3;55;58;1593;;;
16.04.2011 13:00;2;0;0;3;18,86;22,725;94;35,0008;9;49;58;1696;;;
07.05.2011 01:00;2;0;0;1;17,22;21,21;82;7,0015;8;50;58;1924;;;
16.07.2011 02:00;3;0;0;1;24,6;29,545;73;8,9981;10;48;58;3053;;;
19.08.2011 20:00;3;0;1;3;25,42;28,79;83;19,9995;12;46;58;3599;;;
06.09.2011 23:00;3;0;1;3;22,14;25,76;94;16,9979;2;56;58;3745;;;
07.09.2011 15:00;3;0;1;3;25,42;27,275;94;7,0015;3;55;58;3761;;;
01.10.2011 01:00;4;0;0;1;19,68;23,485;67;22,0028;11;47;58;4057;;;
16.11.2011 13:00;4;0;1;3;18,86;22,725;94;8,9981;6;52;58;4884;;;
17.11.2011 23:00;4;0;1;1;10,66;12,88;52;15,0013;0;58;58;4918;;;
17.12.2011 02:00;4;0;0;2;11,48;13,635;56;15,0013;11;47;58;5353;;;
08.01.2012 22:00;1;0;0;1;10,66;13,635;60;7,0015;4;54;58;5612;;;
15.02.2012 23:00;1;0;1;1;13,94;17,425;53;6,0032;4;54;58;6234;;;
07.07.2012 02:00;3;0;0;1;31,16;37,12;72;11,0014;11;47;58;8298;;;
08.08.2012 00:00;3;0;1;1;28,7;33,335;84;0;12;46;58;8776;;;
02.01.2011 14:00;1;0;0;3;14,76;17,425;76;12,998;4;55;59;38;;;
06.01.2011 11:00;1;0;1;1;9,02;12,88;44;6,0032;2;57;59;126;;;
07.01.2011 12:00;1;0;1;2;8,2;9,85;37;16,9979;9;50;59;150;;;
15.01.2011 10:00;1;0;0;1;7,38;9,85;59;11,0014;2;57;59;335;;;
19.01.2011 21:00;1;0;1;1;13,12;14,395;49;27,9993;4;55;59;429;;;
19.01.2011 22:00;1;0;1;1;12,3;15,15;52;11,0014;6;53;59;430;;;
05.02.2011 23:00;1;0;0;1;10,66;12,88;93;15,0013;7;52;59;548;;;
09.02.2011 10:00;1;0;1;1;5,74;9,09;36;0;8;51;59;630;;;
19.02.2011 19:00;1;0;0;1;13,94;15,15;29;23,9994;5;54;59;873;;;
09.03.2011 11:00;1;0;1;2;13,12;14,395;76;26,0027;15;44;59;1079;;;
16.03.2011 22:00;1;0;1;2;16,4;20,455;62;26,0027;11;48;59;1251;;;
01.05.2011 01:00;2;0;0;1;17,22;21,21;69;7,0015;9;50;59;1780;;;
01.05.2011 08:00;2;0;0;2;18,04;21,97;77;8,9981;16;43;59;1787;;;
08.05.2011 02:00;2;0;0;1;19,68;23,485;63;0;17;42;59;1949;;;
14.05.2011 21:00;2;0;0;3;22,14;25,76;94;15,0013;15;44;59;2112;;;
18.05.2011 23:00;2;0;1;1;21,32;25;94;6,0032;10;49;59;2210;;;
04.06.2011 02:00;2;0;0;1;22,14;25,76;56;12,998;18;41;59;2309;;;
18.11.2011 23:00;4;0;1;1;10,66;13,635;60;8,9981;5;54;59;4942;;;
13.12.2011 23:00;4;0;1;1;10,66;15,15;70;0;4;55;59;5278;;;
17.12.2011 08:00;4;0;0;2;10,66;12,88;56;15,0013;4;55;59;5359;;;
04.01.2012 06:00;1;0;1;1;0,82;2,275;41;11,0014;0;59;59;5500;;;
15.01.2012 00:00;1;0;0;1;6,56;6,82;47;22,0028;9;50;59;5757;;;
14.05.2012 10:00;2;0;1;3;22,14;25,76;88;16,9979;6;53;59;7562;;;
07.06.2012 00:00;2;0;1;1;21,32;25;77;8,9981;9;50;59;7840;;;
12.06.2012 13:00;2;0;1;3;27,06;30,305;83;12,998;11;48;59;7973;;;
13.07.2012 01:00;3;0;1;2;27,88;31,82;54;7,0015;17;42;59;8441;;;
08.10.2012 06:00;4;1;0;1;13,94;17,425;76;7,0015;5;54;59;9694;;;
03.11.2012 07:00;4;0;0;2;13,12;15,15;49;16,9979;1;58;59;10031;;;
18.11.2012 23:00;4;0;0;1;14,76;17,425;66;15,0013;6;53;59;10406;;;
13.01.2011 15:00;1;0;1;1;9,84;10,605;38;19,9995;5;55;60;293;;;
17.01.2011 19:00;1;1;0;3;7,38;9,09;59;12,998;2;58;60;392;;;
03.02.2011 15:00;1;0;1;1;9,02;9,85;37;22,0028;4;56;60;493;;;
05.02.2011 15:00;1;0;0;3;9,02;13,635;100;0;11;49;60;540;;;
07.02.2011 14:00;1;0;1;2;14,76;18,18;57;6,0032;8;52;60;587;;;
07.03.2011 11:00;1;0;1;1;10,66;10,605;48;30,0026;19;41;60;1031;;;
08.04.2011 16:00;2;0;1;2;13,12;15,15;93;16,9979;2;58;60;1508;;;
06.06.2011 23:00;2;0;1;1;26,24;30,305;69;6,0032;5;55;60;2378;;;
11.06.2011 02:00;2;0;0;1;28,7;33,335;79;7,0015;10;50;60;2477;;;
04.09.2011 02:00;3;0;0;1;27,06;30,305;83;12,998;17;43;60;3677;;;
05.09.2011 21:00;3;1;0;2;27,06;29,545;94;19,9995;20;40;60;3720;;;
16.11.2011 11:00;4;0;1;3;18,86;22,725;94;6,0032;7;53;60;4882;;;
10.12.2011 02:00;4;0;0;2;11,48;15,15;61;6,0032;12;48;60;5185;;;
19.12.2011 23:00;4;0;1;1;14,76;17,425;53;11,0014;10;50;60;5422;;;
03.01.2012 10:00;1;0;1;1;6,56;6,06;47;31,0009;5;55;60;5480;;;
05.01.2012 23:00;1;0;1;1;9,84;12,88;70;7,0015;4;56;60;5541;;;
15.01.2012 22:00;1;0;0;1;7,38;10,605;37;6,0032;2;58;60;5779;;;
08.02.2012 23:00;1;0;1;2;9,84;12,12;87;11,0014;3;57;60;6066;;;
15.03.2012 00:00;1;0;1;1;22,14;25,76;49;8,9981;14;46;60;6666;;;
13.05.2012 07:00;2;0;0;1;21,32;25;68;11,0014;18;42;60;7535;;;
12.06.2012 14:00;2;0;1;3;26,24;28,79;89;16,9979;12;48;60;7974;;;
14.08.2012 00:00;3;0;1;1;28,7;33,335;74;15,0013;12;48;60;8920;;;
15.08.2012 00:00;3;0;1;1;28,7;32,575;61;12,998;8;52;60;8944;;;
01.11.2012 00:00;4;0;1;1;14,76;18,18;57;6,0032;8;52;60;9976;;;
07.11.2012 22:00;4;0;1;3;12,3;14,395;56;16,9979;4;56;60;10142;;;
03.01.2011 12:00;1;0;1;1;9,02;10,605;35;19,9995;13;48;61;58;;;
03.01.2011 13:00;1;0;1;1;9,84;10,605;35;19,0012;8;53;61;59;;;
08.01.2011 10:00;1;0;0;2;7,38;9,85;80;11,0014;5;56;61;172;;;
14.01.2011 12:00;1;0;1;1;8,2;9,85;44;16,9979;2;59;61;313;;;
16.01.2011 19:00;1;0;0;1;7,38;9,85;47;8,9981;14;47;61;368;;;
18.01.2011 16:00;1;0;1;2;9,02;11,365;87;12,998;0;61;61;401;;;
02.02.2011 10:00;1;0;1;2;9,02;13,635;100;0;2;59;61;465;;;
09.02.2011 12:00;1;0;1;2;7,38;9,09;40;15,0013;4;57;61;632;;;
13.02.2011 19:00;1;0;0;1;16,4;20,455;35;19,0012;11;50;61;731;;;
11.04.2011 06:00;2;0;1;2;18,86;22,725;100;15,0013;2;59;61;1569;;;
13.04.2011 11:00;2;0;1;2;17,22;21,21;82;12,998;4;57;61;1622;;;
13.04.2011 13:00;2;0;1;2;18,04;21,97;77;12,998;6;55;61;1624;;;
09.05.2011 23:00;2;0;1;1;20,5;24,24;68;6,0032;16;45;61;1994;;;
14.11.2011 23:00;4;0;1;1;22,96;26,515;64;19,9995;13;48;61;4846;;;
16.11.2011 14:00;4;0;1;2;18,86;22,725;100;8,9981;12;49;61;4885;;;
08.12.2011 23:00;4;0;1;1;9,84;12,88;70;7,0015;3;58;61;5158;;;
17.01.2012 23:00;1;0;1;1;18,86;22,725;72;26,0027;1;60;61;5827;;;
02.02.2012 23:00;1;0;1;1;13,12;15,15;49;16,9979;0;61;61;5923;;;
05.02.2012 00:00;1;0;0;2;9,84;12,12;87;8,9981;3;58;61;5972;;;
11.03.2012 01:00;1;0;0;1;9,84;12,12;52;11,0014;4;57;61;6572;;;
06.04.2012 00:00;2;0;1;1;16,4;20,455;43;0;12;49;61;6905;;;
11.04.2012 23:00;2;0;1;1;13,94;15,15;57;19,9995;9;52;61;7047;;;
05.01.2011 14:00;1;0;1;1;12,3;14,395;28;12,998;10;52;62;106;;;
05.01.2011 15:00;1;0;1;1;12,3;14,395;28;12,998;7;55;62;107;;;
06.01.2011 15:00;1;0;1;1;11,48;13,635;36;0;8;54;62;130;;;
08.01.2011 11:00;1;0;0;2;8,2;9,09;69;26,0027;2;60;62;173;;;
09.01.2011 17:00;1;0;0;1;7,38;7,575;37;26,0027;3;59;62;203;;;
06.02.2011 22:00;1;0;0;1;10,66;15,15;60;0;5;57;62;571;;;
10.02.2011 13:00;1;0;1;1;7,38;8,335;29;19,9995;3;59;62;656;;;
06.03.2011 11:00;1;0;0;2;17,22;21,21;100;15,0013;18;44;62;1008;;;
09.03.2011 21:00;1;0;1;2;13,12;15,15;93;22,0028;10;52;62;1089;;;
03.04.2011 08:00;2;0;0;1;13,94;16,665;57;11,0014;18;44;62;1380;;;
08.04.2011 18:00;2;0;1;3;13,12;15,15;93;16,9979;8;54;62;1510;;;
13.04.2011 23:00;2;0;1;1;16,4;20,455;71;8,9981;5;57;62;1634;;;
02.05.2011 06:00;2;0;1;1;18,04;21,97;88;7,0015;3;59;62;1809;;;
03.05.2011 23:00;2;0;1;2;22,96;26,515;68;22,0028;12;50;62;1850;;;
14.08.2011 02:00;3;0;0;3;26,24;28,79;89;15,0013;13;49;62;3461;;;
19.08.2011 00:00;3;0;1;3;27,88;31,82;69;12,998;9;53;62;3579;;;
12.10.2011 12:00;4;0;1;3;22,14;25,76;88;22,0028;9;53;62;4332;;;
16.10.2011 23:00;4;0;0;1;22,96;26,515;52;27,9993;14;48;62;4439;;;
17.10.2011 23:00;4;0;1;2;19,68;23,485;88;0;10;52;62;4463;;;
05.11.2011 01:00;4;0;0;1;13,12;15,15;45;19,9995;5;57;62;4608;;;
10.11.2011 15:00;4;0;1;3;14,76;16,665;81;19,9995;5;57;62;4742;;;
04.12.2011 02:00;4;0;0;1;10,66;15,15;81;0;11;51;62;5041;;;
05.12.2011 23:00;4;0;1;2;18,86;22,725;88;8,9981;8;54;62;5086;;;
11.12.2011 01:00;4;0;0;1;6,56;7,575;59;15,0013;8;54;62;5208;;;
17.12.2011 00:00;4;0;0;1;12,3;14,395;49;19,0012;3;59;62;5351;;;
07.01.2012 01:00;1;0;0;1;15,58;19,695;46;11,0014;6;56;62;5567;;;
09.01.2012 22:00;1;0;1;2;8,2;11,365;92;7,0015;8;54;62;5636;;;
17.01.2012 10:00;1;0;1;3;12,3;14,395;87;16,9979;1;61;62;5814;;;
05.02.2012 08:00;1;0;0;2;9,84;12,12;75;11,0014;4;58;62;5980;;;
04.03.2012 22:00;1;0;0;1;10,66;12,12;41;16,9979;9;53;62;6425;;;
07.03.2012 23:00;1;0;1;1;18,04;21,97;62;22,0028;4;58;62;6498;;;
01.04.2012 01:00;2;0;0;2;14,76;17,425;76;11,0014;13;49;62;6787;;;
10.04.2012 23:00;2;0;1;1;14,76;16,665;40;27,9993;14;48;62;7024;;;
10.06.2012 07:00;2;0;0;1;24,6;28,79;78;7,0015;21;41;62;7919;;;
11.08.2012 07:00;3;0;0;1;26,24;28,79;83;6,0032;8;54;62;8855;;;
06.09.2012 11:00;3;0;1;3;28,7;33,335;84;11,0014;10;52;62;9195;;;
07.10.2012 08:00;4;0;0;3;17,22;21,21;67;8,9981;11;51;62;9672;;;
04.01.2011 14:00;1;0;1;1;10,66;12,88;52;15,0013;9;54;63;83;;;
07.01.2011 10:00;1;0;1;1;9,02;9,85;37;22,0028;16;47;63;148;;;
11.01.2011 14:00;1;0;1;2;8,2;11,365;59;6,0032;3;60;63;246;;;
02.02.2011 14:00;1;0;1;1;15,58;19,695;82;26,0027;2;61;63;469;;;
02.02.2011 21:00;1;0;1;1;9,02;9,85;47;22,0028;1;62;63;476;;;
11.02.2011 20:00;1;0;1;1;9,02;11,365;55;8,9981;2;61;63;685;;;
01.03.2011 21:00;1;0;1;1;10,66;15,15;56;0;8;55;63;899;;;
05.03.2011 09:00;1;0;0;2;13,12;15,15;93;15,0013;15;48;63;983;;;
05.03.2011 22:00;1;0;0;2;17,22;21,21;77;19,9995;16;47;63;996;;;
12.03.2011 22:00;1;0;0;1;14,76;18,94;71;0;7;56;63;1159;;;
14.03.2011 21:00;1;0;1;1;13,94;16,665;46;8,9981;5;58;63;1204;;;
08.04.2011 20:00;2;0;1;2;12,3;13,635;93;22,0028;12;51;63;1512;;;
16.04.2011 14:00;2;0;0;3;21,32;25;83;39,0007;14;49;63;1697;;;
04.07.2011 02:00;3;1;0;1;26,24;28,79;83;0;33;30;63;2765;;;
06.08.2011 07:00;3;0;0;1;27,88;31,82;83;11,0014;14;49;63;3274;;;
03.12.2011 08:00;4;0;0;1;9,84;12,88;75;6,0032;1;62;63;5023;;;
09.12.2011 06:00;4;0;1;1;9,02;12,88;80;6,0032;1;62;63;5165;;;
11.12.2011 21:00;4;0;0;1;9,02;13,635;55;0;10;53;63;5228;;;
05.02.2012 02:00;1;0;0;2;9,84;12,88;93;7,0015;4;59;63;5974;;;
11.02.2012 20:00;1;0;0;2;6,56;6,06;43;36,9974;1;62;63;6135;;;
12.02.2012 09:00;1;0;0;1;4,1;4,545;49;19,9995;3;60;63;6148;;;
12.03.2012 23:00;1;0;1;1;22,96;26,515;56;15,0013;10;53;63;6617;;;
01.04.2012 23:00;2;0;0;3;18,86;22,725;72;0;10;53;63;6809;;;
08.05.2012 23:00;2;0;1;3;24,6;28,79;78;22,0028;10;53;63;7431;;;
02.08.2012 00:00;3;0;1;1;28,7;33,335;74;0;8;55;63;8632;;;
12.11.2012 23:00;4;1;0;2;22,14;25,76;77;15,0013;1;62;63;10262;;;
01.12.2012 07:00;4;0;0;2;9,84;12,12;87;8,9981;7;56;63;10438;;;
03.01.2011 07:00;1;0;1;1;5,74;6,82;50;12,998;1;63;64;53;;;
13.01.2011 20:00;1;0;1;1;6,56;7,575;47;15,0013;0;64;64;298;;;
14.01.2011 14:00;1;0;1;1;9,02;10,605;41;19,0012;5;59;64;315;;;
17.01.2011 11:00;1;1;0;2;6,56;7,575;55;12,998;9;55;64;384;;;
01.02.2011 16:00;1;0;1;2;9,84;12,12;75;8,9981;3;61;64;447;;;
01.02.2011 21:00;1;0;1;2;9,02;11,365;87;8,9981;0;64;64;452;;;
02.02.2011 12:00;1;0;1;2;9,84;11,365;93;15,0013;3;61;64;467;;;
03.02.2011 11:00;1;0;1;1;7,38;6,82;43;30,0026;9;55;64;489;;;
04.02.2011 11:00;1;0;1;1;9,02;11,365;51;11,0014;3;61;64;512;;;
07.02.2011 13:00;1;0;1;2;14,76;18,18;57;6,0032;10;54;64;586;;;
08.02.2011 14:00;1;0;1;1;9,02;9,85;37;27,9993;3;61;64;611;;;
09.02.2011 15:00;1;0;1;2;8,2;9,09;34;19,0012;3;61;64;635;;;
11.02.2011 11:00;1;0;1;1;9,02;11,365;47;8,9981;12;52;64;676;;;
12.02.2011 18:00;1;0;0;1;11,48;12,88;38;22,0028;4;60;64;707;;;
01.03.2011 15:00;1;0;1;1;13,94;18,18;34;0;7;57;64;893;;;
11.03.2011 22:00;1;0;1;1;12,3;15,15;52;11,0014;11;53;64;1135;;;
07.04.2011 06:00;2;0;1;1;13,12;15,15;81;16,9979;5;59;64;1474;;;
15.04.2011 23:00;2;1;0;2;14,76;17,425;81;12,998;8;56;64;1682;;;
02.05.2011 23:00;2;0;1;2;22,96;26,515;83;12,998;16;48;64;1826;;;
08.05.2011 01:00;2;0;0;2;21,32;25;55;0;8;56;64;1948;;;
05.06.2011 02:00;2;0;0;2;26,24;31,06;61;11,0014;16;48;64;2333;;;
02.09.2011 00:00;3;0;1;1;26,24;30,305;65;12,998;6;58;64;3627;;;
05.09.2011 22:00;3;1;0;2;24,6;27,275;88;39,0007;15;49;64;3721;;;
10.09.2011 02:00;3;0;0;2;24,6;25;97;7,0015;18;46;64;3819;;;
02.10.2011 08:00;4;0;0;2;13,94;16,665;76;12,998;14;50;64;4088;;;
02.10.2011 22:00;4;0;0;3;14,76;18,18;81;6,0032;9;55;64;4102;;;
10.11.2011 14:00;4;0;1;3;14,76;16,665;87;19,0012;6;58;64;4741;;;
12.11.2011 00:00;4;0;0;1;9,84;12,12;60;8,9981;12;52;64;4775;;;
04.12.2011 22:00;4;0;0;1;13,94;17,425;87;7,0015;5;59;64;5061;;;
07.12.2011 09:00;4;0;1;3;18,04;21,97;100;16,9979;0;64;64;5120;;;
12.12.2011 06:00;4;0;1;1;6,56;9,09;80;7,0015;1;63;64;5237;;;
04.01.2012 10:00;1;0;1;1;2,46;5,305;45;0;7;57;64;5504;;;
07.01.2012 08:00;1;0;0;1;9,84;12,88;75;7,0015;0;64;64;5574;;;
04.02.2012 18:00;1;0;0;3;11,48;13,635;75;11,0014;6;58;64;5966;;;
10.02.2012 06:00;1;0;1;1;8,2;9,85;59;12,998;3;61;64;6097;;;
16.02.2012 13:00;1;0;1;3;13,94;15,91;71;16,9979;2;62;64;6248;;;
08.04.2012 01:00;2;0;0;1;18,04;21,97;24;15,0013;14;50;64;6954;;;
14.04.2012 07:00;2;0;0;1;14,76;18,18;71;7,0015;8;56;64;7103;;;
18.04.2012 13:00;2;0;1;3;18,86;22,725;59;0;13;51;64;7205;;;
11.05.2012 00:00;2;0;1;1;18,86;22,725;55;7,0015;17;47;64;7480;;;
14.08.2012 06:00;3;0;1;3;26,24;28,79;83;12,998;1;63;64;8926;;;
18.08.2012 07:00;3;0;0;1;24,6;28,03;83;15,0013;12;52;64;9023;;;
11.12.2012 23:00;4;0;1;1;12,3;14,395;52;15,0013;4;60;64;10694;;;
02.01.2011 17:00;1;0;0;1;13,94;16,665;57;12,998;7;58;65;41;;;
04.01.2011 15:00;1;0;1;1;11,48;13,635;52;16,9979;17;48;65;84;;;
08.02.2011 12:00;1;0;1;1;9,84;9,85;38;32,9975;2;63;65;609;;;
13.04.2011 09:00;2;0;1;2;15,58;19,695;94;15,0013;2;63;65;1620;;;
19.04.2011 06:00;2;0;1;2;19,68;23,485;67;0;2;63;65;1761;;;
10.07.2011 07:00;3;0;0;1;28,7;32,575;70;6,0032;27;38;65;2914;;;
12.08.2011 00:00;3;0;1;1;26,24;31,06;53;11,0014;12;53;65;3411;;;
08.09.2011 10:00;3;0;1;2;26,24;28,03;94;7,0015;8;57;65;3779;;;
01.10.2011 23:00;4;0;0;3;14,76;17,425;93;15,0013;8;57;65;4079;;;
08.10.2011 01:00;4;0;0;1;18,86;22,725;82;0;14;51;65;4225;;;
16.10.2011 02:00;4;0;0;1;17,22;21,21;54;8,9981;13;52;65;4418;;;
11.01.2012 13:00;1;0;1;3;13,12;17,425;76;0;8;57;65;5674;;;
13.01.2012 22:00;1;0;1;1;8,2;9,09;47;22,0028;7;58;65;5731;;;
13.01.2012 23:00;1;0;1;1;7,38;9,09;47;12,998;5;60;65;5732;;;
10.02.2012 23:00;1;0;1;2;12,3;15,91;70;6,0032;1;64;65;6114;;;
14.05.2012 06:00;2;0;1;3;21,32;25;94;19,9995;3;62;65;7558;;;
12.06.2012 11:00;2;0;1;3;27,06;30,305;83;23,9994;8;57;65;7971;;;
19.07.2012 23:00;3;0;1;3;27,06;29,545;89;15,0013;3;62;65;8607;;;
06.09.2012 00:00;3;0;1;2;28,7;33,335;84;6,0032;30;35;65;9184;;;
16.11.2012 00:00;4;0;1;2;13,12;16,665;66;7,0015;7;58;65;10335;;;
07.02.2011 12:00;1;0;1;2;13,12;17,425;62;0;7;59;66;585;;;
15.02.2011 21:00;1;0;1;1;9,84;14,395;52;0;5;61;66;780;;;
16.02.2011 11:00;1;0;1;1;13,94;15,15;34;19,9995;7;59;66;793;;;
04.03.2011 10:00;1;0;1;1;9,84;11,365;60;16,9979;10;56;66;960;;;
12.06.2011 02:00;2;0;0;1;26,24;28,79;89;16,9979;9;57;66;2501;;;
07.08.2011 02:00;3;0;0;2;28,7;33,335;84;15,0013;18;48;66;3293;;;
07.09.2011 10:00;3;0;1;3;24,6;27,275;88;8,9981;3;63;66;3756;;;
01.10.2011 20:00;4;0;0;3;14,76;18,18;87;7,0015;8;58;66;4076;;;
04.10.2011 23:00;4;0;1;1;19,68;23,485;77;8,9981;6;60;66;4151;;;
04.11.2011 06:00;4;0;1;2;15,58;19,695;87;6,0032;2;64;66;4589;;;
09.11.2011 23:00;4;0;1;1;15,58;19,695;87;0;5;61;66;4726;;;
11.11.2011 00:00;4;1;0;1;13,94;15,91;53;16,9979;10;56;66;4751;;;
16.11.2011 15:00;4;0;1;3;19,68;23,485;94;7,0015;16;50;66;4886;;;
10.12.2011 01:00;4;0;0;2;10,66;12,88;70;11,0014;11;55;66;5184;;;
10.12.2011 23:00;4;0;0;1;8,2;10,605;47;11,0014;5;61;66;5206;;;
01.01.2012 22:00;1;0;0;1;18,86;22,725;55;27,9993;13;53;66;5445;;;
02.01.2012 21:00;1;1;0;2;9,84;10,605;41;22,0028;3;63;66;5467;;;
14.01.2012 22:00;1;0;0;1;6,56;6,82;47;23,9994;4;62;66;5755;;;
